PrimaryDI|publicDeviceRecordKey|publicVersionStatus|deviceRecordStatus|publicVersionNumber|publicVersionDate|devicePublishDate|deviceCommDistributionEndDate|deviceCommDistributionStatus|brandName|versionModelNumber|catalogNumber|dunsNumber|companyName|deviceCount|deviceDescription|DMExempt|premarketExempt|deviceHCTP|deviceKit|deviceCombinationProduct|singleUse|lotBatch|serialNumber|manufacturingDate|expirationDate|donationIdNumber|labeledContainsNRL|labeledNoNRL|MRISafetyStatus|rx|otc|deviceSterile|sterilizationPriorToUse
04046964311055|2715ac57-9574-4a16-b70c-0a6c974eee33|Update|Published|4|2022-11-02|2016-08-09||In Commercial Distribution|PTS®|613707|613707|784259751|B BRAUN INTERVENTIONAL SYSTEMS, INC|1|PTS405 PTS BALLOON 40MM X 5CM X 80CM||||||true|true|||true|||true|Labeling does not contain MRI Safety Information|true||true|
04046964311031|0aae3dc1-bcb6-4f6c-a4a9-5d344483719c|Update|Published|4|2022-11-02|2016-08-09||In Commercial Distribution|PTS®|613706|613706|784259751|B BRAUN INTERVENTIONAL SYSTEMS, INC|1|PTS404 PTS BALLOON 40MM X 4CM X 80CM||||||true|true|||true|||true|Labeling does not contain MRI Safety Information|true||true|
04046964311017|56b87909-7557-4721-8aec-4b49edac4150|Update|Published|4|2022-11-02|2016-08-09||In Commercial Distribution|PTS®|613705|613705|784259751|B BRAUN INTERVENTIONAL SYSTEMS, INC|1|PTS403 PTS BALLOON 40MM X 3CM X 80CM||||||true|true|||true|||true|Labeling does not contain MRI Safety Information|true||true|
04046964310997|9146e744-a70b-4007-a10f-a8d1f5b4a1a3|Update|Published|4|2022-11-02|2016-08-09||In Commercial Distribution|PTS®|613704|613704|784259751|B BRAUN INTERVENTIONAL SYSTEMS, INC|1|PTS305 PTS BALLOON 30MM X 5CM X 80 CM||||||true|true|||true|||true|Labeling does not contain MRI Safety Information|true||true|
04046964310973|b4e06649-7fa9-4ef3-927e-b14a68fdfc44|Update|Published|4|2022-11-02|2016-08-09||In Commercial Distribution|PTS®|613703|613703|784259751|B BRAUN INTERVENTIONAL SYSTEMS, INC|1|PTS304 PTS BALLOON 30MM X 4CM X 80CM||||||true|true|||true|||true|Labeling does not contain MRI Safety Information|true||true|
04046964310959|af1bd026-e96b-45b7-9f04-454b485db7b0|Update|Published|4|2022-11-02|2016-08-09||In Commercial Distribution|PTS®|613702|613702|784259751|B BRAUN INTERVENTIONAL SYSTEMS, INC|1|PTS303 PTS BALLOON 30MM X 3CM X 80CM||||||true|true|||true|||true|Labeling does not contain MRI Safety Information|true||true|
04046964310935|b41dd656-1599-4614-9bb4-f1e584172620|Update|Published|4|2022-11-02|2016-08-09||In Commercial Distribution|PTS®|613701|613701|784259751|B BRAUN INTERVENTIONAL SYSTEMS, INC|1|PTS253 PTS BALLOON 25MM X 3CM X 80CM||||||true|true|||true|||true|Labeling does not contain MRI Safety Information|true||true|
04046964310911|2dc24174-20fb-4399-b7c9-a6efb3f5441d|Update|Published|4|2022-11-02|2016-08-09||In Commercial Distribution|PTS®|613700|613700|784259751|B BRAUN INTERVENTIONAL SYSTEMS, INC|1|PTS203 PTS BALLOON 20MM X 3CM X 80CM||||||true|true|||true|||true|Labeling does not contain MRI Safety Information|true||true|
00840663101429|ca95ea64-d572-4c45-93bf-89022d394be9|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Flexcel Carotid Shunt|2020-45|2020-45|184805166|Lemaitre Vascular, Inc.|5|Flexcel Carotid Shunt (14F)||||||true|true|||true||||Labeling does not contain MRI Safety Information|true||true|
00840663101405|a57194cf-0248-4f75-ad86-5ff51746feba|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Flexcel Carotid Shunt|2020-35|2020-35|184805166|Lemaitre Vascular, Inc.|5|Flexcel Carotid Shunt (12F)||||||true|true|||true||||Labeling does not contain MRI Safety Information|true||true|
00840663101382|251365ee-af19-48fe-9f64-e71a229d71fb|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Flexcel Carotid Shunt|2020-25|2020-25|184805166|Lemaitre Vascular, Inc.|5|Flexcel Carotid Shunt (10F)||||||true|true|||true||||Labeling does not contain MRI Safety Information|true||true|
00840663101368|63aa2e63-f7cc-4388-98d2-b69a8c6cd9e0|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Flexcel Carotid Shunt|2020-15|2020-15|184805166|Lemaitre Vascular, Inc.|5|Flexcel Carotid Shunt (8F)||||||true|true|||true||||Labeling does not contain MRI Safety Information|true||true|
00840663101320|c6e7771e-99f9-41be-b7b2-d9e0a2b67e28|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|e2013-10|e2013-10|184805166|Lemaitre Vascular, Inc.|1|8F Pruitt F3 Outlying Shunt with T-port, eIFU||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101306|6694f618-9d15-490f-a5a4-7abd9728432e|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|e2012-12|e2012-12|184805166|Lemaitre Vascular, Inc.|1|9F Pruitt F3 Inlying Shunt with T-port, eIFU||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101214|35bc7fa1-7ea7-4b24-9246-1c04810521fa|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|2012-10|2012-10|184805166|Lemaitre Vascular, Inc.|1|9F Pruitt F3 Outlying Shunt with T-port||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101207|5b8dfec5-8385-45dd-8f7a-f446cf9bd20b|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|2011-12|2011-12|184805166|Lemaitre Vascular, Inc.|1|10F Pruitt F3 inlying Shunt with T-port||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101191|05553fe4-1519-46a9-987f-84dfd0a6878b|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|2011-10|2011-10|184805166|Lemaitre Vascular, Inc.|1|10F Pruitt F3 Outlying Shunt with T-port||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101665|751229ef-d4e1-4fa7-9de6-43b023bf8f94|Update|Published|5|2021-04-21|2015-06-30||In Commercial Distribution|LeMaitre Aortic Occlusion Catheter|e2107-81|e2107-81|184805166|Lemaitre Vascular, Inc.|1|LeMaitre Aortic Occlusion Catheter, 8F, eIFU||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101658|c4480c60-101d-4905-a1ca-7d05aecf9fb0|Update|Published|5|2021-04-21|2015-06-30||In Commercial Distribution|LeMaitre Aortic Occlusion Catheter|2107-81|2107-81|184805166|Lemaitre Vascular, Inc.|1|LeMaitre Aortic Occlusion Catheter, 8F||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101641|1d6184af-7a7b-443b-9c13-d03dfaa4c6da|Update|Published|5|2021-04-21|2015-06-30||In Commercial Distribution|LeMaitre Aortic Occlusion Catheter|e2107-80|e2107-80|184805166|Lemaitre Vascular, Inc.|1|LeMaitre Aortic Occlusion Catheter, 8F, eIFU||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101634|29362590-47ff-4d7d-8c7d-16a322b36bd5|Update|Published|5|2021-04-21|2015-06-30||In Commercial Distribution|LeMaitre Aortic Occlusion Catheter|2107-80|2107-80|184805166|Lemaitre Vascular, Inc.|1|LeMaitre Aortic Occlusion Catheter, 8F||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101344|96020d79-cbcd-4d8b-be64-f73c122bee01|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Flexcel Carotid Shunt|2020-05|2020-05|184805166|Lemaitre Vascular, Inc.|5|Flexcel Carotid Shunt (8F, 10F, 12F, 14F)||||||true|true|||true||||Labeling does not contain MRI Safety Information|true||true|
00840663101313|ce17bd23-1fc9-4711-9eb9-52081a6ba9fa|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|e2012-13|e2012-13|184805166|Lemaitre Vascular, Inc.|1|9F Pruitt F3 Inlying Shunt without T-port, eIFU||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101290|45976384-0441-43c2-8dba-41c67c77e40a|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|e2012-11|e2012-11|184805166|Lemaitre Vascular, Inc.|1|9F Pruitt F3 Outlying Shunt without T-port, eIFU||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101283|8375df58-0971-4291-88d0-3dd38e947c16|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|e2012-10|e2012-10|184805166|Lemaitre Vascular, Inc.|1|9F Pruitt F3 Outlying Shunt with T-port, eIFU||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101276|98a59d7a-0794-494c-a1fb-fd2af8667a0a|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|e2011-12|e2011-12|184805166|Lemaitre Vascular, Inc.|1|10F Pruitt F3 inlying Shunt with T-port, eIFU||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101269|b488884d-9ecf-45ca-9bf8-105e6b3bbd9e|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|e2011-10|e2011-10|184805166|Lemaitre Vascular, Inc.|1|10F Pruitt F3 Outlying Shunt with T-port, eIFU||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101252|420143b6-4405-41ad-b832-25e94e697deb|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|2013-10|2013-10|184805166|Lemaitre Vascular, Inc.|1|8F Pruitt F3 Outlying Shunt with T-port||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101245|34284cd0-542a-40ba-abb5-d643701fea2b|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|2012-13|2012-13|184805166|Lemaitre Vascular, Inc.|1|9F Pruitt F3 Inlying Shunt without T-port||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101238|43e4a4e2-a745-4348-a90b-c0ff0423c33c|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|2012-12|2012-12|184805166|Lemaitre Vascular, Inc.|1|9F Pruitt F3 Inlying Shunt with T-port||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00840663101221|46c3f8b1-b9f4-4bcc-a7a9-d84f8d547c04|Update|Published|4|2021-04-21|2015-06-30||In Commercial Distribution|Pruitt F3 Carotid Shunt|2012-11|2012-11|184805166|Lemaitre Vascular, Inc.|1|9F Pruitt F3 Outlying Shunt without T-port||||||true|true|||true||true||Labeling does not contain MRI Safety Information|true||true|
00818053023002|8818351c-bb52-46aa-b30e-2657e21be2fe|New|Published|1|2019-07-23|2019-07-15||In Commercial Distribution|ECLIPSE 2L |ECL2L6x20|N/A|945543689|BALT USA LLC|1|ECLIPSE 2L balloon catheters are catheters with dual lumen arranged in parallel configuration. The guidewire lumen or the working lumen is DMSO compatible and can be used for infusion/delivery of diagnostic and therapeutic devices. The inflation lumen is used for the inflation and deflation of the balloon. The inflation and deflation of the balloon can be achieved independently  of the presence of the guidewire. ECLIPSE 2L balloon catheter is equipped with a non-detachable low inflation pressure super compliant balloon welded to the distal end of the catheter. ||||||true|true||true|true||||Labeling does not contain MRI Safety Information|true||true|
00818053022982|d39f7b41-e2aa-49f1-bde8-e76d0871e353|New|Published|1|2019-07-23|2019-07-15||In Commercial Distribution|ECLIPSE 2L |ECL2L6x15|N/A|945543689|BALT USA LLC|1|ECLIPSE 2L balloon catheters are catheters with dual lumen arranged in parallel configuration. The guidewire lumen or the working lumen is DMSO compatible and can be used for infusion/delivery of diagnostic and therapeutic devices. The inflation lumen is used for the inflation and deflation of the balloon. The inflation and deflation of the balloon can be achieved independently  of the presence of the guidewire. ECLIPSE 2L balloon catheter is equipped with a non-detachable low inflation pressure super compliant balloon welded to the distal end of the catheter. ||||||true|true||true|true||||Labeling does not contain MRI Safety Information|true||true|
00818053022968|d5a1deac-1294-4895-b7a7-d469cd1ee3ff|New|Published|1|2019-07-23|2019-07-15||In Commercial Distribution|ECLIPSE 2L |ECL2L6x12|N/A|945543689|BALT USA LLC|1|ECLIPSE 2L balloon catheters are catheters with dual lumen arranged in parallel configuration. The guidewire lumen or the working lumen is DMSO compatible and can be used for infusion/delivery of diagnostic and therapeutic devices. The inflation lumen is used for the inflation and deflation of the balloon. The inflation and deflation of the balloon can be achieved independently  of the presence of the guidewire. ECLIPSE 2L balloon catheter is equipped with a non-detachable low inflation pressure super compliant balloon welded to the distal end of the catheter. ||||||true|true||true|true||||Labeling does not contain MRI Safety Information|true||true|
00818053022944|5fc2f48b-b78e-460b-911f-d07017dcab18|New|Published|1|2019-07-23|2019-07-15||In Commercial Distribution|ECLIPSE 2L |ECL2L6x9|N/A|945543689|BALT USA LLC|1|ECLIPSE 2L balloon catheters are catheters with dual lumen arranged in parallel configuration. The guidewire lumen or the working lumen is DMSO compatible and can be used for infusion/delivery of diagnostic and therapeutic devices. The inflation lumen is used for the inflation and deflation of the balloon. The inflation and deflation of the balloon can be achieved independently  of the presence of the guidewire. ECLIPSE 2L balloon catheter is equipped with a non-detachable low inflation pressure super compliant balloon welded to the distal end of the catheter. ||||||true|true||true|true||||Labeling does not contain MRI Safety Information|true||true|
00818053022937|4512cad9-a16f-48d5-bbdc-5f68e87fb28b|New|Published|1|2019-07-23|2019-07-15||In Commercial Distribution|ECLIPSE 2L |ECL2L6x7SN|N/A|945543689|BALT USA LLC|1|ECLIPSE 2L balloon catheters are catheters with dual lumen arranged in parallel configuration. The guidewire lumen or the working lumen is DMSO compatible and can be used for infusion/delivery of diagnostic and therapeutic devices. The inflation lumen is used for the inflation and deflation of the balloon. The inflation and deflation of the balloon can be achieved independently  of the presence of the guidewire. ECLIPSE 2L balloon catheter is equipped with a non-detachable low inflation pressure super compliant balloon welded to the distal end of the catheter. ||||||true|true||true|true||||Labeling does not contain MRI Safety Information|true||true|
00818053022920|b42898b2-bef2-4f38-82a5-768c55f465a0|New|Published|1|2019-07-23|2019-07-15||In Commercial Distribution|ECLIPSE 2L |ECL2L6x7|N/A|945543689|BALT USA LLC|1|ECLIPSE 2L balloon catheters are catheters with dual lumen arranged in parallel configuration. The guidewire lumen or the working lumen is DMSO compatible and can be used for infusion/delivery of diagnostic and therapeutic devices. The inflation lumen is used for the inflation and deflation of the balloon. The inflation and deflation of the balloon can be achieved independently  of the presence of the guidewire. ECLIPSE 2L balloon catheter is equipped with a non-detachable low inflation pressure super compliant balloon welded to the distal end of the catheter. ||||||true|true||true|true||||Labeling does not contain MRI Safety Information|true||true|
00842429103401|9491e527-7af3-4500-b259-dfed7d3e42da|New|Published|1|2022-06-22|2022-06-14||In Commercial Distribution|Balloon Catheter|BC0420C-ID-700|BC0420C|003263105|MICROVENTION INC.|1|Scepter C||||||true|true||true|true||||Labeling does not contain MRI Safety Information|true||true|
00842429103395|bc38b118-33e2-41be-b1b0-25f0a834c1d1|New|Published|1|2022-06-22|2022-06-14||In Commercial Distribution|Balloon Catheter|BC0415C-ID-700|BC0415C|003263105|MICROVENTION INC.|1|Scepter C||||||true|true||true|true||||Labeling does not contain MRI Safety Information|true||true|
00842429103388|f9d44a16-19a5-4df6-8919-e02956243721|New|Published|1|2022-06-22|2022-06-14||In Commercial Distribution|Balloon Catheter|BC0410C-ID-700|BC0410C|003263105|MICROVENTION INC.|1|Scepter C||||||true|true||true|true||||Labeling does not contain MRI Safety Information|true||true|
00842429106563|58923b55-3c74-41f6-875c-452c4bba56ed|Update|Published|2|2022-10-10|2022-06-14||In Commercial Distribution|Balloon Catheter|BC0210M-US|BC0210M|003263105|MICROVENTION INC.|1|Scepter Mini||||||true|true||true|true||||Labeling does not contain MRI Safety Information|true||true|
00842429103418|6517f757-ebbd-4fa5-968b-0ecbf2c810c2|New|Published|1|2022-06-22|2022-06-14||In Commercial Distribution|Balloon Catheter|BC0411XC-ID-700|BC0411XC|003263105|MICROVENTION INC.|1|Scepter XC||||||true|true||true|true||||Labeling does not contain MRI Safety Information|true||true|
00857545008028|21351a63-012e-4daf-9f0e-6a61577a20a5|Update|Published|3|2021-12-22|2021-06-29||In Commercial Distribution|Walrus|FG 00100-02|BG8087-095|020937374|Q'APEL MEDICAL LLC|1|087 Balloon Guide Catheter System, 95cm||||||true|true|||true|||true|Labeling does not contain MRI Safety Information|||true|
00853892004447|e6d2b476-eb51-4e05-aab7-3b9da8b650c7|New|Published|1|2021-09-13|2021-09-03||In Commercial Distribution|Terumo Aortic Balloon|120cm|28-W1-50-08-120G|022672652|QXMEDICAL|1|Aortic Balloon Catheter, 120cm||||||true|true|||true||||Labeling does not contain MRI Safety Information|true||true|
00853892004089|db169985-070d-4b99-8699-965e715fbd12|Update|Published|3|2021-10-11|2019-01-23||In Commercial Distribution|Q50X|Q50-100-X|Q50-100-X|022672652|QXMEDICAL|1|Q50X Stent Graft Balloon Catheter, 100cm||||||true|true|||true||||Labeling does not contain MRI Safety Information|true||true|
00853892004072|cc493e72-0a25-4a47-9be1-f1f2735f6ebe|Update|Published|3|2021-10-11|2019-01-23||In Commercial Distribution|Q50X|Q50-65-X|Q50-65-X|022672652|QXMEDICAL|1|Q50X Stent Graft Balloon Catheter, 65cm||||||true|true|||true||||Labeling does not contain MRI Safety Information|true||true|
00853892004010|7546fa74-54e3-48a7-9546-c3dbc8cadc69|Update|Published|5|2021-10-11|2016-06-08||In Commercial Distribution|Q50 Plus|Q50-100P|Q50-100P|022672652|QXMEDICAL|1|Q50 Plus Stent Graft Balloon Catheter, 100cm||||||true|true|||true||||Labeling does not contain MRI Safety Information|true||true|
00853892004003|d2276eef-c4b5-4196-9aa3-8d06d8a53575|Update|Published|5|2021-10-11|2016-06-08||In Commercial Distribution|Q50 Plus|Q50-65P|Q50-65P|022672652|QXMEDICAL|1|Q50 Plus Stent Graft Balloon Catheter, 65cm||||||true|true|||true||||Labeling does not contain MRI Safety Information|true||true|
00857545008011|27a15081-ec16-440c-a632-9f863dd4e138|Update|Published|3|2021-12-22|2021-06-29||In Commercial Distribution|Walrus|FG 00100-01|BG8087-090|020937374|Q'APEL MEDICAL LLC|1|087 Balloon Guide Catheter System, 90cm||||||true|true|||true|||true|Labeling does not contain MRI Safety Information|||true|
00863092000118|90c11054-f7e4-46d2-ad80-0ffd66f61aaf|Update|Published|3|2023-01-13|2018-07-15||In Commercial Distribution|ER-REBOA Catheter|ER7232A|ER7232A|050741500|Prytime Medical Devices, Inc.|1|||||||true|true|||true||||Labeling does not contain MRI Safety Information|true||true|
00850001105064|c777d686-54cb-4c8f-b570-0953475f7d01|Update|Published|2|2023-01-13|2022-12-15||In Commercial Distribution|Prytime Medical Devices, Inc.|PRP7226PRO||050741500|Prytime Medical Devices, Inc.|1|pREBOA-PRO Balloon Occlusion Catheter||||||true|true||true|true|||true|Labeling does not contain MRI Safety Information|true||true|
00850001105057|f519235e-263c-459e-9670-861d59965f69|Update|Published|2|2023-01-13|2022-12-15||In Commercial Distribution|Prytime Medical Devices Inc.|ER7232PLUS||050741500|Prytime Medical Devices, Inc.|1|ER-REBOA Plus Balloon Occlusion Catheter||||||true|true||true|true|||true|Labeling does not contain MRI Safety Information|true||true|
